Customer_ID,Date,Usage_kWh,Peak_Demand_kWh,Total_Charge,Energy_Type
CUST007314,2024-05-02,542.95,161.67,215.93,"86% renewable, 13% non-renewable"
CUST007314,2024-06-01,315.78,84.08,123.13,"25% renewable, 74% non-renewable"
CUST007314,2024-07-02,257.32,71.1,102.31,"22% renewable, 77% non-renewable"
CUST007314,2024-08-01,256.36,89.13,102.64,"29% renewable, 70% non-renewable"
CUST007314,2024-09-01,525.26,171.3,204.9,"65% renewable, 34% non-renewable"
CUST007314,2024-10-02,450.97,157.66,169.41,"19% renewable, 80% non-renewable"
CUST007314,2024-11-01,476.03,141.2,177.25,"15% renewable, 84% non-renewable"
CUST007314,2024-12-02,414.8,114.13,156.66,"18% renewable, 81% non-renewable"
CUST007314,2025-01-01,482.88,144.4,179.68,"15% renewable, 84% non-renewable"
CUST007314,2025-02-01,271.86,69.14,107.92,"27% renewable, 72% non-renewable"
CUST007314,2025-03-04,471.32,150.63,176.19,"18% renewable, 81% non-renewable"
CUST007314,2025-04-01,465.77,160.92,179.51,"46% renewable, 53% non-renewable"
CUST007314,2025-05-02,444.92,154.37,167.23,"19% renewable, 80% non-renewable"
CUST007314,2025-06-01,240.63,70.41,97.15,"29% renewable, 70% non-renewable"
CUST007314,2025-07-02,246.85,79.12,98.21,"18% renewable, 81% non-renewable"
CUST007314,2025-08-01,374.71,119.34,141.42,"10% renewable, 89% non-renewable"
CUST007314,2025-09-01,465.83,150.81,174.33,"18% renewable, 81% non-renewable"
CUST007314,2025-10-02,349.09,117.59,138.41,"51% renewable, 48% non-renewable"
CUST007314,2025-11-01,558.23,176.12,207.55,"23% renewable, 76% non-renewable"
CUST007314,2025-12-02,599.71,162.89,219.39,"12% renewable, 87% non-renewable"
CUST007314,2026-01-01,483.23,136.57,179.78,"15% renewable, 84% non-renewable"
CUST007315,2024-01-06,438.74,142.67,165.14,"19% renewable, 80% non-renewable"
CUST007315,2024-02-01,674.35,203.47,264.22,"83% renewable, 16% non-renewable"
CUST007315,2024-03-03,461.54,147.04,173.33,"21% renewable, 78% non-renewable"
CUST007315,2024-04-01,491.57,164.85,182.85,"16% renewable, 83% non-renewable"
CUST007315,2024-05-02,423.13,138.48,164.94,"50% renewable, 49% non-renewable"
CUST007315,2024-06-01,319.85,97.15,129.26,"62% renewable, 37% non-renewable"
CUST007315,2024-07-02,252.81,85.8,99.76,"12% renewable, 87% non-renewable"
CUST007315,2024-08-01,343.84,100.08,140.63,"81% renewable, 18% non-renewable"
CUST007315,2024-09-01,354.21,109.96,144.93,"84% renewable, 15% non-renewable"
CUST007315,2024-10-02,439.28,130.96,164.4,"14% renewable, 85% non-renewable"
CUST007315,2024-11-01,848.97,212.31,309.22,"23% renewable, 76% non-renewable"
CUST007315,2024-12-02,503.14,171.54,188.34,"23% renewable, 76% non-renewable"
CUST007315,2025-01-01,513.73,158.28,195.69,"41% renewable, 58% non-renewable"
CUST007315,2025-02-01,540.31,141.1,200.84,"21% renewable, 78% non-renewable"
CUST007315,2025-03-04,373.52,119.16,145.89,"42% renewable, 57% non-renewable"
CUST007315,2025-04-01,366.18,101.73,149.47,"85% renewable, 14% non-renewable"
CUST007315,2025-05-02,345.83,116.87,134.22,"29% renewable, 70% non-renewable"
CUST007315,2025-06-01,284.61,78.62,111.33,"18% renewable, 81% non-renewable"
CUST007315,2025-07-02,387.84,119.79,156.07,"75% renewable, 24% non-renewable"
CUST007315,2025-08-01,316.19,96.58,121.78,"14% renewable, 85% non-renewable"
CUST007315,2025-09-01,457.44,132.84,170.09,"11% renewable, 88% non-renewable"
CUST007315,2025-10-02,345.26,89.05,132.1,"15% renewable, 84% non-renewable"
CUST007315,2025-11-01,479.25,124.96,180.73,"27% renewable, 72% non-renewable"
CUST007315,2025-12-02,639.83,208.48,237.23,"28% renewable, 71% non-renewable"
CUST007315,2026-01-01,497.83,166.12,187.57,"29% renewable, 70% non-renewable"
CUST007316,2024-01-06,742.46,202.27,273.18,"27% renewable, 72% non-renewable"
CUST007316,2024-02-01,386.68,100.55,146.73,"17% renewable, 82% non-renewable"
CUST007316,2024-03-03,476.87,125.64,177.03,"12% renewable, 87% non-renewable"
CUST007316,2024-04-01,534.49,156.51,203.68,"44% renewable, 55% non-renewable"
CUST007316,2024-05-02,245.26,76.08,100.95,"51% renewable, 48% non-renewable"
CUST007316,2024-06-01,301.74,79.6,117.36,"18% renewable, 81% non-renewable"
CUST007316,2024-07-02,275.38,74.11,114.76,"78% renewable, 21% non-renewable"
CUST007316,2024-08-01,294.5,101.65,121.03,"71% renewable, 28% non-renewable"
CUST007316,2024-09-01,374.28,111.23,143.92,"27% renewable, 72% non-renewable"
CUST007316,2024-10-02,359.07,103.91,138.01,"23% renewable, 76% non-renewable"
CUST007316,2024-11-01,543.06,178.27,206.6,"43% renewable, 56% non-renewable"
CUST007316,2024-12-02,266.18,70.35,104.19,"11% renewable, 88% non-renewable"
CUST007316,2025-01-01,380.53,100.79,153.08,"73% renewable, 26% non-renewable"
CUST007316,2025-02-01,466.1,159.86,175.8,"25% renewable, 74% non-renewable"
CUST007316,2025-03-04,440.34,150.99,175.05,"72% renewable, 27% non-renewable"
CUST007316,2025-04-01,316.41,97.11,121.49,"11% renewable, 88% non-renewable"
CUST007316,2025-05-02,385.38,98.62,150.96,"48% renewable, 51% non-renewable"
CUST007316,2025-06-01,316.95,87.76,123.81,"28% renewable, 71% non-renewable"
CUST007316,2025-07-02,351.05,111.68,135.14,"23% renewable, 76% non-renewable"
CUST007316,2025-08-01,194.06,67.08,80.16,"21% renewable, 78% non-renewable"
CUST007316,2025-09-01,367.32,103.79,140.88,"23% renewable, 76% non-renewable"
CUST007316,2025-10-02,471.72,161.41,183.09,"54% renewable, 45% non-renewable"
CUST007316,2025-11-01,452.58,128.11,178.16,"65% renewable, 34% non-renewable"
CUST007316,2025-12-02,595.26,201.63,218.86,"16% renewable, 83% non-renewable"
CUST007316,2026-01-01,656.48,175.81,251.07,"58% renewable, 41% non-renewable"
CUST007317,2024-09-04,402.51,101.79,156.27,"42% renewable, 57% non-renewable"
CUST007317,2024-10-02,465.44,118.97,175.07,"23% renewable, 76% non-renewable"
CUST007317,2024-11-01,534.93,177.21,197.55,"14% renewable, 85% non-renewable"
CUST007317,2024-12-02,559.02,165.74,220.83,"81% renewable, 18% non-renewable"
CUST007317,2025-01-01,586.74,147.43,218.25,"26% renewable, 73% non-renewable"
CUST007317,2025-02-01,727.0,239.47,265.57,"20% renewable, 79% non-renewable"
CUST007317,2025-03-04,360.16,98.16,139.23,"29% renewable, 70% non-renewable"
CUST007317,2025-04-01,403.63,127.89,151.57,"11% renewable, 88% non-renewable"
CUST007317,2025-05-02,476.35,155.13,178.59,"21% renewable, 78% non-renewable"
CUST007317,2025-06-01,306.42,100.42,118.44,"14% renewable, 85% non-renewable"
CUST007317,2025-07-02,267.77,85.52,106.67,"29% renewable, 70% non-renewable"
CUST007317,2025-08-01,344.91,87.18,133.38,"26% renewable, 73% non-renewable"
CUST007317,2025-09-01,454.39,120.66,169.54,"14% renewable, 85% non-renewable"
CUST007317,2025-10-02,499.63,171.24,186.86,"22% renewable, 77% non-renewable"
CUST007317,2025-11-01,378.75,119.76,150.65,"61% renewable, 38% non-renewable"
CUST007317,2025-12-02,430.97,118.0,171.42,"71% renewable, 28% non-renewable"
CUST007317,2026-01-01,561.49,150.47,220.5,"76% renewable, 23% non-renewable"
CUST007318,2024-01-06,307.0,105.16,120.49,"29% renewable, 70% non-renewable"
CUST007318,2024-02-01,487.79,150.37,181.83,"17% renewable, 82% non-renewable"
CUST007318,2024-03-03,342.94,99.42,140.79,"85% renewable, 14% non-renewable"
CUST007318,2024-04-01,384.65,97.02,146.79,"22% renewable, 77% non-renewable"
CUST007318,2024-05-02,353.76,99.55,140.03,"51% renewable, 48% non-renewable"
CUST007318,2024-06-01,308.92,84.46,119.46,"15% renewable, 84% non-renewable"
CUST007318,2024-07-02,327.14,102.27,127.14,"26% renewable, 73% non-renewable"
CUST007318,2024-08-01,498.6,165.35,187.4,"26% renewable, 73% non-renewable"
CUST007318,2024-09-01,387.84,124.4,151.08,"43% renewable, 56% non-renewable"
CUST007318,2024-10-02,363.09,122.99,139.09,"21% renewable, 78% non-renewable"
CUST007318,2024-11-01,801.86,235.43,304.81,"61% renewable, 38% non-renewable"
CUST007318,2024-12-02,585.62,203.41,218.03,"27% renewable, 72% non-renewable"
CUST007318,2025-01-01,607.79,198.01,230.76,"47% renewable, 52% non-renewable"
CUST007318,2025-02-01,712.34,239.81,259.21,"15% renewable, 84% non-renewable"
CUST007318,2025-03-04,350.54,110.51,137.33,"40% renewable, 59% non-renewable"
CUST007318,2025-04-01,453.62,132.45,169.07,"12% renewable, 87% non-renewable"
CUST007318,2025-05-02,346.64,102.31,136.71,"45% renewable, 54% non-renewable"
CUST007318,2025-06-01,287.67,97.48,116.48,"53% renewable, 46% non-renewable"
CUST007318,2025-07-02,354.95,116.22,135.66,"17% renewable, 82% non-renewable"
CUST007318,2025-08-01,401.77,123.06,151.86,"17% renewable, 82% non-renewable"
CUST007318,2025-09-01,392.27,122.53,156.43,"67% renewable, 32% non-renewable"
CUST007318,2025-10-02,398.97,104.4,151.6,"21% renewable, 78% non-renewable"
CUST007318,2025-11-01,651.38,188.16,241.5,"28% renewable, 71% non-renewable"
CUST007318,2025-12-02,681.63,235.31,251.41,"26% renewable, 73% non-renewable"
CUST007318,2026-01-01,809.08,218.97,295.03,"22% renewable, 77% non-renewable"
CUST007319,2024-01-06,257.91,72.57,103.19,"29% renewable, 70% non-renewable"
CUST007319,2024-02-01,345.89,113.14,131.71,"11% renewable, 88% non-renewable"
CUST007319,2024-03-03,431.61,143.29,167.35,"46% renewable, 53% non-renewable"
CUST007319,2024-04-01,385.32,107.69,151.22,"50% renewable, 49% non-renewable"
CUST007319,2024-05-02,374.6,112.51,145.96,"40% renewable, 59% non-renewable"
CUST007319,2024-06-01,180.84,63.14,78.12,"57% renewable, 42% non-renewable"
CUST007319,2024-07-02,295.35,97.06,115.24,"19% renewable, 80% non-renewable"
CUST007319,2024-08-01,367.08,94.76,147.63,"70% renewable, 29% non-renewable"
CUST007319,2024-09-01,296.13,78.2,115.45,"19% renewable, 80% non-renewable"
CUST007319,2024-10-02,268.19,74.74,109.26,"52% renewable, 47% non-renewable"
CUST007319,2024-11-01,720.88,222.07,261.68,"14% renewable, 85% non-renewable"
CUST007319,2024-12-02,492.58,156.66,184.55,"23% renewable, 76% non-renewable"
CUST007319,2025-01-01,651.0,180.28,236.77,"11% renewable, 88% non-renewable"
CUST007319,2025-02-01,676.71,234.42,254.28,"43% renewable, 56% non-renewable"
CUST007319,2025-03-04,273.57,94.52,110.4,"44% renewable, 55% non-renewable"
CUST007319,2025-04-01,402.65,106.85,151.49,"12% renewable, 87% non-renewable"
CUST007319,2025-05-02,392.41,112.88,159.65,"87% renewable, 12% non-renewable"
CUST007319,2025-06-01,254.25,72.14,101.1,"21% renewable, 78% non-renewable"
CUST007319,2025-07-02,344.25,87.21,140.32,"78% renewable, 21% non-renewable"
CUST007319,2025-08-01,215.97,63.89,91.84,"68% renewable, 31% non-renewable"
CUST007319,2025-09-01,400.72,108.39,151.28,"15% renewable, 84% non-renewable"
CUST007319,2025-10-02,482.4,131.43,181.22,"24% renewable, 75% non-renewable"
CUST007319,2025-11-01,336.25,115.9,130.67,"28% renewable, 71% non-renewable"
CUST007319,2025-12-02,516.25,141.88,201.28,"64% renewable, 35% non-renewable"
CUST007319,2026-01-01,363.74,123.07,139.04,"19% renewable, 80% non-renewable"
CUST007320,2024-01-06,563.29,174.77,217.22,"58% renewable, 41% non-renewable"
CUST007320,2024-02-01,522.72,146.93,202.93,"60% renewable, 39% non-renewable"
CUST007320,2024-03-03,461.62,153.15,182.32,"69% renewable, 30% non-renewable"
CUST007320,2024-04-01,297.23,98.94,115.36,"15% renewable, 84% non-renewable"
CUST007320,2024-05-02,322.59,112.45,127.56,"41% renewable, 58% non-renewable"
CUST007320,2024-06-01,275.56,88.99,113.33,"64% renewable, 35% non-renewable"
CUST007320,2024-07-02,265.78,69.16,104.4,"14% renewable, 85% non-renewable"
CUST007320,2024-08-01,177.78,59.25,77.79,"68% renewable, 31% non-renewable"
CUST007320,2024-09-01,350.56,113.56,134.46,"19% renewable, 80% non-renewable"
CUST007320,2024-10-02,346.79,113.03,139.72,"67% renewable, 32% non-renewable"
CUST007320,2024-11-01,656.81,173.23,243.13,"27% renewable, 72% non-renewable"
CUST007320,2024-12-02,787.11,246.59,287.33,"22% renewable, 77% non-renewable"
CUST007320,2025-01-01,430.97,120.81,163.31,"24% renewable, 75% non-renewable"
CUST007320,2025-02-01,572.47,169.39,209.75,"11% renewable, 88% non-renewable"
CUST007320,2025-03-04,255.21,75.75,101.14,"18% renewable, 81% non-renewable"
CUST007320,2025-04-01,342.89,93.95,131.41,"16% renewable, 83% non-renewable"
CUST007320,2025-05-02,199.21,65.5,81.21,"12% renewable, 87% non-renewable"
CUST007320,2025-06-01,353.57,121.28,135.83,"22% renewable, 77% non-renewable"
CUST007320,2025-07-02,310.75,80.42,120.57,"19% renewable, 80% non-renewable"
CUST007320,2025-08-01,379.5,130.28,145.63,"26% renewable, 73% non-renewable"
CUST007320,2025-09-01,524.63,158.9,199.73,"42% renewable, 57% non-renewable"
CUST007320,2025-10-02,429.67,138.14,165.5,"40% renewable, 59% non-renewable"
CUST007320,2025-11-01,758.22,194.6,275.76,"18% renewable, 81% non-renewable"
CUST007320,2025-12-02,544.3,170.84,201.19,"16% renewable, 83% non-renewable"
CUST007320,2026-01-01,621.04,187.42,239.3,"62% renewable, 37% non-renewable"
CUST007321,2024-08-01,361.56,94.0,137.25,"12% renewable, 87% non-renewable"
CUST007321,2024-09-01,245.77,65.26,97.4,"13% renewable, 86% non-renewable"
CUST007321,2024-10-02,301.05,103.75,116.34,"12% renewable, 87% non-renewable"
CUST007321,2024-11-01,287.92,86.06,113.04,"22% renewable, 77% non-renewable"
CUST007321,2024-12-02,394.48,105.11,158.47,"75% renewable, 24% non-renewable"
CUST007321,2025-01-01,528.51,159.5,200.69,"40% renewable, 59% non-renewable"
CUST007321,2025-02-01,631.57,161.52,232.47,"20% renewable, 79% non-renewable"
CUST007321,2025-03-04,461.07,134.89,172.41,"17% renewable, 82% non-renewable"
CUST007321,2025-04-01,373.42,119.23,146.93,"50% renewable, 49% non-renewable"
CUST007321,2025-05-02,273.62,74.98,108.15,"23% renewable, 76% non-renewable"
CUST007321,2025-06-01,120.24,36.49,54.31,"19% renewable, 80% non-renewable"
CUST007321,2025-07-02,381.0,120.88,145.31,"21% renewable, 78% non-renewable"
CUST007321,2025-08-01,310.33,99.27,127.76,"78% renewable, 21% non-renewable"
CUST007321,2025-09-01,303.25,87.39,125.9,"84% renewable, 15% non-renewable"
CUST007321,2025-10-02,245.41,70.25,98.34,"24% renewable, 75% non-renewable"
CUST007321,2025-11-01,456.85,149.15,170.81,"16% renewable, 83% non-renewable"
CUST007321,2025-12-02,546.86,171.67,204.03,"25% renewable, 74% non-renewable"
CUST007321,2026-01-01,438.28,145.7,172.93,"65% renewable, 34% non-renewable"
CUST007322,2024-01-06,456.43,132.66,182.44,"80% renewable, 19% non-renewable"
CUST007322,2024-02-01,283.47,75.58,118.92,"88% renewable, 11% non-renewable"
CUST007322,2024-03-03,447.93,123.61,168.62,"21% renewable, 78% non-renewable"
CUST007322,2024-04-01,282.13,91.73,110.77,"20% renewable, 79% non-renewable"
CUST007322,2024-05-02,251.31,78.53,105.27,"72% renewable, 27% non-renewable"
CUST007322,2024-06-01,413.36,139.38,157.17,"24% renewable, 75% non-renewable"
CUST007322,2024-07-02,362.01,94.46,146.18,"73% renewable, 26% non-renewable"
CUST007322,2024-08-01,373.59,103.84,142.12,"17% renewable, 82% non-renewable"
CUST007322,2024-09-01,462.19,135.13,172.1,"13% renewable, 86% non-renewable"
CUST007322,2024-10-02,376.73,122.6,144.11,"23% renewable, 76% non-renewable"
CUST007322,2024-11-01,350.46,114.08,141.32,"68% renewable, 31% non-renewable"
CUST007322,2024-12-02,561.37,189.99,206.59,"14% renewable, 85% non-renewable"
CUST007322,2025-01-01,418.03,139.81,168.69,"84% renewable, 15% non-renewable"
CUST007322,2025-02-01,508.25,146.21,188.46,"15% renewable, 84% non-renewable"
CUST007322,2025-03-04,413.84,123.79,156.52,"20% renewable, 79% non-renewable"
CUST007322,2025-04-01,284.76,99.5,112.29,"26% renewable, 73% non-renewable"
CUST007322,2025-05-02,438.93,129.75,175.94,"80% renewable, 19% non-renewable"
CUST007322,2025-06-01,201.17,64.21,82.87,"24% renewable, 75% non-renewable"
CUST007322,2025-07-02,228.48,70.07,92.14,"21% renewable, 78% non-renewable"
CUST007322,2025-08-01,553.42,144.85,211.58,"49% renewable, 50% non-renewable"
CUST007322,2025-09-01,224.28,74.1,90.55,"20% renewable, 79% non-renewable"
CUST007322,2025-10-02,268.69,68.43,106.11,"20% renewable, 79% non-renewable"
CUST007322,2025-11-01,581.38,203.44,212.65,"10% renewable, 89% non-renewable"
CUST007322,2025-12-02,603.65,182.05,230.45,"52% renewable, 47% non-renewable"
CUST007322,2026-01-01,462.75,148.01,173.21,"18% renewable, 81% non-renewable"
CUST007323,2024-01-06,377.79,114.78,144.9,"26% renewable, 73% non-renewable"
CUST007323,2024-02-01,507.44,172.14,189.29,"21% renewable, 78% non-renewable"
CUST007323,2024-03-03,599.87,176.63,235.89,"80% renewable, 19% non-renewable"
CUST007323,2024-04-01,429.55,115.38,163.22,"27% renewable, 72% non-renewable"
CUST007323,2024-05-02,243.1,61.62,96.26,"11% renewable, 88% non-renewable"
CUST007323,2024-06-01,239.48,73.11,99.56,"58% renewable, 41% non-renewable"
CUST007323,2024-07-02,367.92,113.23,139.57,"13% renewable, 86% non-renewable"
CUST007323,2024-08-01,263.49,87.35,104.53,"23% renewable, 76% non-renewable"
CUST007323,2024-09-01,433.07,143.88,167.85,"46% renewable, 53% non-renewable"
CUST007323,2024-10-02,371.2,94.18,141.77,"20% renewable, 79% non-renewable"
CUST007323,2024-11-01,740.24,224.59,270.42,"21% renewable, 78% non-renewable"
CUST007323,2024-12-02,662.66,203.39,241.17,"12% renewable, 87% non-renewable"
CUST007323,2025-01-01,611.19,186.37,223.48,"12% renewable, 87% non-renewable"
CUST007323,2025-02-01,746.8,255.78,271.35,"16% renewable, 83% non-renewable"
CUST007323,2025-03-04,363.27,116.89,140.28,"29% renewable, 70% non-renewable"
CUST007323,2025-04-01,411.77,106.37,156.59,"24% renewable, 75% non-renewable"
CUST007323,2025-05-02,174.48,44.5,73.17,"19% renewable, 80% non-renewable"
CUST007323,2025-06-01,366.49,126.74,146.45,"63% renewable, 36% non-renewable"
CUST007323,2025-07-02,276.85,75.56,108.09,"13% renewable, 86% non-renewable"
CUST007323,2025-08-01,447.05,124.96,166.95,"13% renewable, 86% non-renewable"
CUST007323,2025-09-01,394.78,101.46,150.12,"21% renewable, 78% non-renewable"
CUST007323,2025-10-02,400.43,104.07,155.13,"40% renewable, 59% non-renewable"
CUST007323,2025-11-01,529.73,179.3,198.54,"28% renewable, 71% non-renewable"
CUST007323,2025-12-02,468.29,128.85,175.96,"22% renewable, 77% non-renewable"
CUST007323,2026-01-01,286.95,84.8,115.49,"47% renewable, 52% non-renewable"
CUST007324,2024-02-03,519.76,173.55,195.07,"28% renewable, 71% non-renewable"
CUST007324,2024-03-03,176.26,44.7,74.23,"25% renewable, 74% non-renewable"
CUST007324,2024-04-01,413.95,121.35,156.13,"17% renewable, 82% non-renewable"
CUST007324,2024-05-02,406.84,133.56,155.65,"29% renewable, 70% non-renewable"
CUST007324,2024-06-01,290.85,80.62,114.42,"26% renewable, 73% non-renewable"
CUST007324,2024-07-02,191.06,63.49,78.54,"14% renewable, 85% non-renewable"
CUST007324,2024-08-01,293.85,98.13,120.22,"66% renewable, 33% non-renewable"
CUST007324,2024-09-01,374.04,94.91,146.66,"46% renewable, 53% non-renewable"
CUST007324,2024-10-02,331.0,103.44,133.14,"61% renewable, 38% non-renewable"
CUST007324,2024-11-01,354.99,96.1,135.65,"17% renewable, 82% non-renewable"
CUST007324,2024-12-02,543.13,145.93,200.6,"15% renewable, 84% non-renewable"
CUST007324,2025-01-01,469.19,160.88,185.58,"72% renewable, 27% non-renewable"
CUST007324,2025-02-01,749.18,220.7,275.76,"28% renewable, 71% non-renewable"
CUST007324,2025-03-04,337.15,115.24,130.98,"28% renewable, 71% non-renewable"
CUST007324,2025-04-01,269.2,78.51,105.23,"11% renewable, 88% non-renewable"
CUST007324,2025-05-02,574.38,146.05,228.09,"88% renewable, 11% non-renewable"
CUST007324,2025-06-01,243.37,69.76,101.76,"66% renewable, 33% non-renewable"
CUST007324,2025-07-02,235.25,70.51,94.8,"24% renewable, 75% non-renewable"
CUST007324,2025-08-01,161.09,49.51,68.54,"19% renewable, 80% non-renewable"
CUST007324,2025-09-01,522.48,138.65,194.92,"22% renewable, 77% non-renewable"
CUST007324,2025-10-02,411.37,123.33,154.86,"15% renewable, 84% non-renewable"
CUST007324,2025-11-01,844.67,260.29,308.02,"24% renewable, 75% non-renewable"
CUST007324,2025-12-02,712.16,218.27,260.72,"21% renewable, 78% non-renewable"
CUST007324,2026-01-01,484.61,143.16,180.98,"19% renewable, 80% non-renewable"
CUST007325,2024-01-06,488.82,158.51,180.72,"10% renewable, 89% non-renewable"
CUST007325,2024-02-01,498.93,167.49,193.32,"56% renewable, 43% non-renewable"
CUST007325,2024-03-03,434.64,129.04,162.42,"12% renewable, 87% non-renewable"
CUST007325,2024-04-01,344.62,117.56,131.98,"16% renewable, 83% non-renewable"
CUST007325,2024-05-02,398.61,121.8,161.56,"84% renewable, 15% non-renewable"
CUST007325,2024-06-01,370.72,93.12,141.33,"18% renewable, 81% non-renewable"
CUST007325,2024-07-02,307.73,97.91,120.62,"28% renewable, 71% non-renewable"
CUST007325,2024-08-01,285.84,87.19,112.23,"22% renewable, 77% non-renewable"
CUST007325,2024-09-01,408.17,108.19,153.14,"11% renewable, 88% non-renewable"
CUST007325,2024-10-02,399.54,111.51,152.79,"27% renewable, 72% non-renewable"
CUST007325,2024-11-01,484.09,147.96,181.17,"21% renewable, 78% non-renewable"
CUST007325,2024-12-02,721.59,242.51,278.17,"70% renewable, 29% non-renewable"
CUST007325,2025-01-01,397.73,110.06,155.16,"46% renewable, 53% non-renewable"
CUST007325,2025-02-01,790.37,257.33,294.1,"40% renewable, 59% non-renewable"
CUST007325,2025-03-04,287.63,85.67,111.53,"10% renewable, 89% non-renewable"
CUST007325,2025-04-01,378.3,98.13,143.51,"15% renewable, 84% non-renewable"
CUST007325,2025-05-02,295.32,100.14,114.92,"17% renewable, 82% non-renewable"
CUST007325,2025-06-01,339.73,117.26,134.4,"47% renewable, 52% non-renewable"
CUST007325,2025-07-02,350.14,113.73,140.27,"62% renewable, 37% non-renewable"
CUST007325,2025-08-01,339.1,104.22,130.52,"20% renewable, 79% non-renewable"
CUST007325,2025-09-01,407.79,108.35,154.04,"17% renewable, 82% non-renewable"
CUST007325,2025-10-02,543.71,167.17,212.19,"68% renewable, 31% non-renewable"
CUST007325,2025-11-01,435.44,118.74,163.2,"15% renewable, 84% non-renewable"
CUST007325,2025-12-02,523.41,178.22,193.26,"13% renewable, 86% non-renewable"
CUST007325,2026-01-01,480.66,144.21,179.62,"19% renewable, 80% non-renewable"
CUST007327,2024-01-06,562.79,160.5,217.12,"58% renewable, 41% non-renewable"
CUST007327,2024-02-01,497.1,158.41,192.26,"54% renewable, 45% non-renewable"
CUST007327,2024-03-03,573.07,161.54,210.95,"15% renewable, 84% non-renewable"
CUST007327,2024-04-01,401.76,127.45,161.93,"79% renewable, 20% non-renewable"
CUST007327,2024-05-02,412.64,124.64,167.45,"88% renewable, 11% non-renewable"
CUST007327,2024-06-01,413.13,127.66,157.83,"29% renewable, 70% non-renewable"
CUST007327,2024-07-02,199.51,62.07,82.26,"24% renewable, 75% non-renewable"
CUST007327,2024-08-01,307.49,95.85,119.17,"17% renewable, 82% non-renewable"
CUST007327,2024-09-01,249.68,69.4,98.86,"14% renewable, 85% non-renewable"
CUST007327,2024-10-02,292.62,97.08,115.11,"26% renewable, 73% non-renewable"
CUST007327,2024-11-01,566.72,149.04,223.96,"82% renewable, 17% non-renewable"
CUST007327,2024-12-02,450.09,129.24,174.96,"52% renewable, 47% non-renewable"
CUST007327,2025-01-01,621.24,191.68,228.34,"18% renewable, 81% non-renewable"
CUST007327,2025-02-01,323.99,94.64,124.4,"13% renewable, 86% non-renewable"
CUST007327,2025-03-04,418.19,129.74,159.03,"25% renewable, 74% non-renewable"
CUST007327,2025-04-01,326.17,83.66,127.23,"29% renewable, 70% non-renewable"
CUST007327,2025-05-02,498.68,143.84,198.83,"84% renewable, 15% non-renewable"
CUST007327,2025-06-01,247.76,72.71,102.12,"54% renewable, 45% non-renewable"
CUST007327,2025-07-02,241.07,70.61,102.0,"78% renewable, 21% non-renewable"
CUST007327,2025-08-01,378.32,112.02,151.42,"67% renewable, 32% non-renewable"
CUST007327,2025-09-01,421.84,138.8,159.5,"21% renewable, 78% non-renewable"
CUST007327,2025-10-02,567.26,161.95,209.99,"20% renewable, 79% non-renewable"
CUST007327,2025-11-01,682.53,173.88,250.75,"22% renewable, 77% non-renewable"
CUST007327,2025-12-02,483.33,135.6,193.06,"83% renewable, 16% non-renewable"
CUST007327,2026-01-01,542.69,175.39,200.52,"16% renewable, 83% non-renewable"
CUST007328,2024-01-06,583.14,165.18,214.99,"18% renewable, 81% non-renewable"
CUST007328,2024-02-01,454.13,129.75,170.84,"21% renewable, 78% non-renewable"
CUST007328,2024-03-03,256.19,73.14,102.0,"23% renewable, 76% non-renewable"
CUST007328,2024-04-01,412.92,123.96,163.67,"65% renewable, 34% non-renewable"
CUST007328,2024-05-02,338.57,100.27,138.85,"82% renewable, 17% non-renewable"
CUST007328,2024-06-01,280.54,93.08,111.18,"29% renewable, 70% non-renewable"
CUST007328,2024-07-02,287.9,84.21,112.73,"20% renewable, 79% non-renewable"
CUST007328,2024-08-01,409.59,127.91,155.55,"23% renewable, 76% non-renewable"
CUST007328,2024-09-01,244.69,67.03,98.25,"26% renewable, 73% non-renewable"
CUST007328,2024-10-02,439.03,140.85,166.77,"28% renewable, 71% non-renewable"
CUST007328,2024-11-01,400.26,118.61,150.5,"11% renewable, 88% non-renewable"
CUST007328,2024-12-02,619.33,157.9,229.96,"27% renewable, 72% non-renewable"
CUST007328,2025-01-01,408.18,139.39,159.17,"48% renewable, 51% non-renewable"
CUST007328,2025-02-01,549.55,168.45,203.97,"21% renewable, 78% non-renewable"
CUST007328,2025-03-04,292.3,97.61,118.67,"58% renewable, 41% non-renewable"
CUST007328,2025-04-01,260.41,75.26,109.15,"77% renewable, 22% non-renewable"
CUST007328,2025-05-02,373.86,96.91,145.88,"41% renewable, 58% non-renewable"
CUST007328,2025-06-01,289.9,94.74,114.28,"27% renewable, 72% non-renewable"
CUST007328,2025-07-02,329.32,89.1,126.16,"12% renewable, 87% non-renewable"
CUST007328,2025-08-01,333.57,108.43,127.36,"10% renewable, 89% non-renewable"
CUST007328,2025-09-01,444.31,151.04,166.53,"16% renewable, 83% non-renewable"
CUST007328,2025-10-02,397.77,129.62,149.65,"11% renewable, 88% non-renewable"
CUST007328,2025-11-01,572.86,183.07,220.93,"59% renewable, 40% non-renewable"
CUST007328,2025-12-02,639.55,203.66,235.34,"21% renewable, 78% non-renewable"
CUST007328,2026-01-01,593.75,174.46,217.74,"14% renewable, 85% non-renewable"
CUST007329,2024-01-06,610.62,205.17,224.2,"16% renewable, 83% non-renewable"
CUST007329,2024-02-01,621.73,191.68,228.61,"18% renewable, 81% non-renewable"
